timestep,time,region,model,b0,q,alpha,k,g,r0,b,MSE,MAE,NRMSE,normalized_residual,AIC,Rrope,n_points_inside
0027,3.22029809978554,apex,Exponential,0.978661593483025,,,0.017710236381302175,0.7031473002710785,,,0.00013003776919313134,0.009395769409439543,0.016476628379578778,0.00014348995221311045,-280.3259395123227,0.40950373285731445,16
0027,3.22029809978554,apex,Step-like,1.1289164603689081,,,,0.7514512368718502,0.1,0.05,0.00015259776792565528,0.01053076046776222,0.017848744873908935,0.00017439744905789175,-273.20656190813907,0.40950373285731445,16
0028,3.33956839977759,footpoint,Gold-Hoyle,0.9434997314084835,0.0034063242018946608,,,,,,0.00041621660094463077,0.014740853067307247,0.030565551535881356,0.00046824367606270964,-136.11748559822817,0.3,9
0028,3.33956839977759,footpoint,Lundquist,0.944069237625667,,0.5,,,,,0.012986270536164822,0.08660239046066553,0.17073193430515984,0.014609554353185424,-74.18952665827126,0.3,9
0028,3.33956839977759,footpoint,Exponential,0.9435020172956655,,,0.01,0.7104143569290602,,,0.0004170239984373394,0.0148616056991451,0.03059518345474827,0.0005004287981248073,-134.0826021338526,0.3,9
0028,3.33956839977759,footpoint,Step-like,1.0077304240773588,,,,0.8765699761862171,0.1,0.05,0.0004186067443731575,0.014713512339986974,0.03065318796135149,0.0005382086713369168,-132.0144154112111,0.3,9
0028,3.33956839977759,apex,Gold-Hoyle,0.978568488015786,0.008375485823482055,,,,,,0.00012860034345378327,0.009299148361417943,0.016386756361735876,0.00013717369968403552,-282.6816341655866,0.40950373067750273,16
0028,3.33956839977759,apex,Lundquist,0.9790214381672452,,0.5,,,,,0.014297590633462127,0.09323258027595363,0.17278393544275322,0.015250763342359603,-131.92525577639591,0.40950373067750273,16
0028,3.33956839977759,apex,Exponential,0.9785710856623056,,,0.015426101967679748,0.7044942615156486,,,0.00012859988501990544,0.009299663091558132,0.016386727153995223,0.00014190332140127495,-280.6817482392331,0.40950373067750273,16
0028,3.33956839977759,apex,Step-like,1.1287692985048026,,,,0.7515253759308577,0.1,0.05,0.00014563278485061243,0.01009809036170365,0.017438194189957578,0.00016643746840069992,-274.70151264015783,0.40950373067750273,16
0029,3.45883869976965,footpoint,Gold-Hoyle,0.9442879686573961,0.005512668600324819,,,,,,0.00041702496284135097,0.014993386205844159,0.030569810056318824,0.00046915308319651986,-136.0825605073463,0.3,9
0029,3.45883869976965,footpoint,Lundquist,0.9450805131222381,,0.5,,,,,0.01280004606213211,0.08582988614353992,0.1693625875763784,0.014400051819898625,-74.44951716885521,0.3,9
0029,3.45883869976965,footpoint,Exponential,0.9442857514022716,,,0.010198870414464397,0.7079111660153795,,,0.0004170248419980119,0.014993214263207624,0.030569805627137698,0.0005004298103976143,-134.08256572329404,0.3,9
0029,3.45883869976965,footpoint,Step-like,1.0083857414400972,,,,0.8768790766978197,0.1,0.05,0.0004233057463444118,0.015052892382531033,0.030799154622666285,0.0005442502452999581,-131.8134849950144,0.3,9
0029,3.45883869976965,apex,Gold-Hoyle,0.9809401932936281,0.009057463739806357,,,,,,0.0001099103166151343,0.00867217785558937,0.015112964415749027,0.00011836495635475999,-251.2436829351631,0.3830269553542151,14
0029,3.45883869976965,apex,Lundquist,0.9814982414049346,,0.5,,,,,0.014234755560967774,0.09276497300829581,0.1719908873865813,0.015329736757965296,-115.0579244405903,0.3830269553542151,14
0029,3.45883869976965,apex,Exponential,0.9809432757482026,,,0.01654923165078638,0.6996036841425207,,,0.00010990975574218912,0.008672754994071573,0.01511292585492991,0.0001230989264312518,-249.24382581967907,0.3830269553542151,14
0029,3.45883869976965,apex,Step-like,0.9803348378826557,,,,0.99,1.0,0.5,0.0014959534791264524,0.027432457996849662,0.055755725898625125,0.0017452790589808614,-174.13976189039414,0.3830269553542151,14
0030,3.57810899976171,footpoint,Gold-Hoyle,0.9443631566861643,0.005283266402038859,,,,,,0.0004181673296044848,0.015056798092365799,0.030609161381677744,0.0004704382458050455,-136.0333200756605,0.3,9
0030,3.57810899976171,footpoint,Lundquist,0.9451316731175725,,0.5,,,,,0.012825733481784339,0.08588918784478322,0.16951865070927247,0.01442895016700738,-74.41343056257043,0.3,9
0030,3.57810899976171,footpoint,Exponential,0.9443612102543678,,,0.01,0.7079570506314816,,,0.00041817032908881554,0.0150633175216514,0.03060927116014297,0.0005018043949065787,-134.03319096341195,0.3,9
0030,3.57810899976171,footpoint,Step-like,1.0084373271848348,,,,0.8769309397574718,0.1,0.05,0.00042393643016821363,0.015080556995035431,0.030819582457996157,0.000545061124501989,-131.7866867283246,0.3,9
0030,3.57810899976171,apex,Gold-Hoyle,0.981966059346082,0.008984025206789096,,,,,,0.00010196130212420667,0.008351972561502616,0.01454111613788298,0.00011045807730122389,-234.96384714276,0.36907513274687387,13
0030,3.57810899976171,apex,Lundquist,0.9825260329483722,,0.5,,,,,0.014247599072309677,0.09264426295985476,0.17189011389084602,0.015434898995002147,-106.53033868620598,0.36907513274687387,13
0030,3.57810899976171,apex,Exponential,0.9819690711355779,,,0.016364852155432538,0.6977052428175631,,,0.00010196076575552738,0.00835203306515319,0.014541077890972864,0.00011525999607146575,-232.96398391643703,0.36907513274687387,13
0030,3.57810899976171,apex,Step-like,1.0784416444709153,,,,0.8290225322928858,0.1,0.05,0.00012163481098782736,0.00941279666110581,0.015882139227621096,0.00014375023116743236,-226.37667101182555,0.36907513274687387,13
0031,3.69737929975377,footpoint,Gold-Hoyle,0.9444358725930848,0.005315673684857035,,,,,,0.0004198816493961181,0.015147953635121137,0.03066942471067697,0.0004723668555706328,-135.95967808100232,0.3,9
0031,3.69737929975377,footpoint,Lundquist,0.9452084257220983,,0.5,,,,,0.012825621074622543,0.08584562650540611,0.16950455950877572,0.01442882370895036,-74.41358831867704,0.3,9
0031,3.69737929975377,footpoint,Exponential,0.9444334216351269,,,0.01,0.7079346916570971,,,0.00041988322539167306,0.015152675611220514,0.030669482268362254,0.0005038598704700077,-133.95961051942461,0.3,9
0031,3.69737929975377,footpoint,Step-like,1.0084860404483451,,,,0.8769809559792106,0.1,0.05,0.0004257224544216479,0.015181174052767372,0.030882003017092697,0.0005473574413992617,-131.71101286809719,0.3,9
0031,3.69737929975377,apex,Gold-Hoyle,0.9831832655429046,0.009106786881614268,,,,,,9.302261389149377e-05,0.008031217288656366,0.013872055615969138,0.00010147921515435682,-218.7840301639037,0.3545730533005259,12
0031,3.69737929975377,apex,Lundquist,0.9837699141912747,,0.5,,,,,0.014238533325348907,0.09243397813454639,0.17162445847779936,0.015532945445835172,-98.04328100115194,0.3545730533005259,12
0031,3.69737929975377,apex,Exponential,0.9831859894849803,,,0.016518445994891523,0.695139720457607,,,9.302207504861609e-05,0.008031723205162001,0.013872015438269977,0.0001063109429127041,-216.78416918672661,0.3545730533005259,12
0031,3.69737929975377,apex,Step-like,1.1426489242197433,,,,0.7402980666435299,0.1,0.05,0.00011325656406583312,0.009140260025358282,0.01530658272234614,0.00013590787687899972,-210.06051581452186,0.3545730533005259,12
0032,3.81664959974582,footpoint,Gold-Hoyle,0.9449502260711917,0.005318864021271577,,,,,,0.0004189644513038146,0.015251472252313589,0.030619285802802376,0.0004713350077167914,-135.99904065820826,0.3,9
0032,3.81664959974582,footpoint,Lundquist,0.9457222576614593,,0.5,,,,,0.012838926544625248,0.08584910999193499,0.16950043849265156,0.014443792362703404,-74.39492455845493,0.3,9
0032,3.81664959974582,footpoint,Exponential,0.9449478339217582,,,0.01,0.7084339883634891,,,0.00041896574861172305,0.015255770719380814,0.030619333208507977,0.0005027588983340677,-133.99898492196127,0.3,9
0032,3.81664959974582,footpoint,Step-like,1.008841931060915,,,,0.8773168197397646,0.1,0.05,0.000424818846277033,0.015262508993228814,0.030832472765200708,0.0005461956594990425,-131.74925898893989,0.3,9
0032,3.81664959974582,apex,Gold-Hoyle,0.9831384349899632,0.00849825937201586,,,,,,9.294223870432946e-05,0.008027914519473241,0.013866657501766617,0.00010139153313199578,-218.8047760689969,0.35457305921715054,12
0032,3.81664959974582,apex,Lundquist,0.9836537685350968,,0.5,,,,,0.014307741539734803,0.09266149601516134,0.17204845121550377,0.01560844531607433,-97.92690852121505,0.35457305921715054,12
0032,3.81664959974582,apex,Exponential,0.9831411705886611,,,0.015433700574840644,0.6958158197176508,,,9.29417963352426e-05,0.008028432533363097,0.013866624501765748,0.00010621919581170583,-216.80489029997932,0.35457305921715054,12
0032,3.81664959974582,apex,Step-like,1.1425973656070842,,,,0.7403053237378019,0.1,0.05,0.00011056360782093962,0.008943018736889397,0.015124162160506611,0.00013267632938512752,-210.6380693725211,0.35457305921715054,12
0033,3.93591989973788,footpoint,Gold-Hoyle,0.945196082180465,0.005198300860004396,,,,,,0.0004175208558939967,0.015248010464881405,0.030558589048730496,0.0004697109628807463,-136.0611690491989,0.3,9
0033,3.93591989973788,footpoint,Lundquist,0.9459542154585835,,0.5,,,,,0.012857067060360607,0.08589554519460967,0.16957630409712726,0.014464200442905683,-74.36950975313727,0.3,9
0033,3.93591989973788,footpoint,Exponential,0.9451940025125416,,,0.01,0.7094180921618947,,,0.0004175285660432285,0.015258459102328988,0.030558871202532912,0.0005010342792518741,-134.0608366552538,0.3,9
0033,3.93591989973788,footpoint,Step-like,1.0089966284672736,,,,0.8775051245831815,0.1,0.05,0.0004231157562385928,0.015255385433545534,0.030762654659277335,0.0005440059723067621,-131.82156565445806,0.3,9
0033,3.93591989973788,apex,Gold-Hoyle,0.9840503468850422,0.008550986717631291,,,,,,8.427928742171808e-05,0.007635096991475612,0.013192503110797818,9.270721616388991e-05,-202.39023706599164,0.3394497015796333,11
0033,3.93591989973788,apex,Lundquist,0.9845837607164051,,0.5,,,,,0.014295959275219596,0.09251997967630121,0.17181988693557432,0.015725555202741555,-89.45112369433926,0.3394497015796333,11
0033,3.93591989973788,apex,Exponential,0.9840527589145676,,,0.015479588277435062,0.6938821138209604,,,8.427885393020928e-05,0.007635875396846659,0.013192469182856523,9.758604139287392e-05,-200.3903502235408,0.3394497015796333,11
0033,3.93591989973788,apex,Step-like,0.9840165888625312,,,,0.8213402898435089,1.0,0.05,0.00010212646656906773,0.008612130795923404,0.01452231761325094,0.00012482123691774942,-194.16456996045224,0.3394497015796333,11
0034,4.05519019972994,footpoint,Gold-Hoyle,0.9461815732757018,0.005530936193013655,,,,,,0.0004062533279433894,0.015109866370575405,0.030112477354185336,0.00045703499393631307,-136.5536053405708,0.3,9
0034,4.05519019972994,footpoint,Lundquist,0.9469676835562892,,0.5,,,,,0.0128457354346586,0.08585790904124047,0.16932750421504272,0.014451452363990926,-74.38538111781625,0.3,9
0034,4.05519019972994,footpoint,Exponential,0.9461788120798292,,,0.010311173583947607,0.7118327361336193,,,0.00040625319393801883,0.015109932399032695,0.03011247238778415,0.0004875038327256226,-134.55361127799185,0.3,9
0034,4.05519019972994,footpoint,Step-like,1.0096071622724658,,,,0.8782692484653991,0.1,0.05,0.00041260439436669984,0.015145332200081752,0.030346942730313388,0.0005304913641857569,-132.2743834815751,0.3,9
0034,4.05519019972994,apex,Gold-Hoyle,0.9840454724095751,0.008275957555123326,,,,,,8.426812332526851e-05,0.0076381644475776046,0.013191679629725976,9.269493565779536e-05,-202.39315149960112,0.33944969655266527,11
0034,4.05519019972994,apex,Lundquist,0.984546711438498,,0.5,,,,,0.014327632227660154,0.09262106659318597,0.17201077282494787,0.015760395450426172,-89.40243621653154,0.33944969655266527,11
0034,4.05519019972994,apex,Exponential,0.98404788331583,,,0.014989324960927936,0.694156529242173,,,8.426772763955699e-05,0.007638949922477309,0.013191648658552881,9.757315831948705e-05,-200.3932548020795,0.33944969655266527,11
0034,4.05519019972994,apex,Step-like,0.9840139768367457,,,,0.8213539262940627,1.0,0.05,0.00010101350566963147,0.008548916320497476,0.014443024776630781,0.00012346095137399403,-194.40563905455747,0.33944969655266527,11
0035,4.17446049972199,footpoint,Gold-Hoyle,0.9471588834710081,0.005405290223378204,,,,,,0.000392725651823193,0.014900356848171795,0.02957680694413813,0.0004418163583010922,-137.16318693719757,0.3,9
0035,4.17446049972199,footpoint,Lundquist,0.9479221518451201,,0.5,,,,,0.012879612417905587,0.08596088946312419,0.16937840896461953,0.014489563970143787,-74.33797370825427,0.3,9
0035,4.17446049972199,footpoint,Exponential,0.9471556912749005,,,0.010098315655600152,0.7133107163152136,,,0.0003927255157215444,0.014900260050120052,0.02957680181911954,0.0004712706188658534,-135.1631931752166,0.3,9
0035,4.17446049972199,footpoint,Step-like,1.0101882559949802,,,,0.8790727276245218,0.1,0.05,0.00039880727963229686,0.014925919662623553,0.029804935789833197,0.000512752216670096,-132.886580746482,0.3,9
0035,4.17446049972199,apex,Gold-Hoyle,0.9860302716172518,0.009234003917324915,,,,,,7.514404011549041e-05,0.007265796005690675,0.012432173454555245,8.349337790610044e-05,-185.9220747623242,0.3236172520892313,10
0035,4.17446049972199,apex,Lundquist,0.9866568482291769,,0.5,,,,,0.01423637714313121,0.09215841579667586,0.17111951179431514,0.01581819682570134,-81.03909638805555,0.3236172520892313,10
0035,4.17446049972199,apex,Exponential,0.9860317397624085,,,0.016575975426242506,0.6889189294462005,,,7.514354005447817e-05,0.0072660708185539385,0.012432132088296691,8.840416476997432e-05,-183.92220785675693,0.3236172520892313,10
0035,4.17446049972199,apex,Step-like,0.9854369133846409,,,,0.99,1.0,0.5,0.0014567798467225743,0.02623609387759619,0.05473898655855352,0.001820974808403218,-122.630537257915,0.3236172520892313,10
0036,4.29373079971405,footpoint,Gold-Hoyle,0.9490425721045187,0.0047866283184092966,,,,,,0.0003680135525012956,0.014522570500887386,0.028575122939599497,0.00041401524656395756,-138.33303422552586,0.3,9
0036,4.29373079971405,footpoint,Lundquist,0.9497219905013048,,0.5,,,,,0.012983834818505374,0.08631737709151671,0.16972964084658057,0.014606814170818544,-74.19290307260587,0.3,9
0036,4.29373079971405,footpoint,Exponential,0.949040616126631,,,0.01,0.7172669859609087,,,0.00036807329083914927,0.014551793897246881,0.028577442094788682,0.00044168794900697914,-136.33011258634556,0.3,9
0036,4.29373079971405,footpoint,Step-like,1.011324470533051,,,,0.8805943614586533,0.1,0.05,0.0003728046113560896,0.0145222615070012,0.02876052696922122,0.00047932021460068654,-134.10020985453212,0.3,9
0036,4.29373079971405,apex,Gold-Hoyle,0.9865878129680031,0.009187311109252083,,,,,,7.180794020904895e-05,0.007115608641967176,0.012146246338777665,7.978660023227661e-05,-186.83030972457368,0.3236172604461353,10
0036,4.29373079971405,apex,Lundquist,0.9872159535107097,,0.5,,,,,0.014247830748729626,0.09209826156319464,0.1710922051892387,0.015830923054144033,-81.02301223888995,0.3236172604461353,10
0036,4.29373079971405,apex,Exponential,0.9865889844866546,,,0.016457953815779677,0.6876881347398356,,,7.180745208841048e-05,0.00711585634838829,0.01214620505613137,8.447935539812997e-05,-184.8304456767509,0.3236172604461353,10
0036,4.29373079971405,apex,Step-like,0.9859924581516248,,,,0.99,1.0,0.5,0.0014565699708493935,0.026096312927791736,0.05470430769810097,0.0018207124635617419,-122.63341883254958,0.3236172604461353,10
0037,4.41300109970611,footpoint,Gold-Hoyle,0.9503061623474809,0.004332968931399458,,,,,,0.00035304804499196747,0.014254030314652201,0.02795134935583322,0.0003971790506159634,-139.0803152480026,0.3,9
0037,4.41300109970611,footpoint,Lundquist,0.950926778543234,,0.5,,,,,0.013057885166029673,0.08660718473462203,0.16998957786141236,0.014690120811783385,-74.09053580588042,0.3,9
0037,4.41300109970611,footpoint,Exponential,0.9503074622706104,,,0.01,0.7206710690851623,,,0.0003532404956680074,0.014306883175055601,0.02795896662391007,0.0004238885948016089,-137.07050590792352,0.3,9
0037,4.41300109970611,footpoint,Step-like,1.0120594385961683,,,,0.8816611626722994,0.1,0.05,0.00035698450864239174,0.014249202459659134,0.028106745292582187,0.00045898008254021793,-134.88072701470244,0.3,9
0037,4.41300109970611,apex,Gold-Hoyle,0.9870194263921919,0.008395357632503623,,,,,,6.897928350336048e-05,0.006975899447588019,0.011899401551107152,7.66436483370672e-05,-187.63408646064835,0.3236172548818614,10
0037,4.41300109970611,apex,Lundquist,0.9875594922993937,,0.5,,,,,0.014345160181231933,0.0923603032318659,0.17160047346362944,0.015939066868035482,-80.88685326391085,0.3236172548818614,10
0037,4.41300109970611,apex,Exponential,0.9870203655179013,,,0.015033439995714229,0.6874377133338422,,,6.897891895814778e-05,0.006976133655050613,0.011899370107785471,8.115166936252679e-05,-185.63419215793954,0.3236172548818614,10
0037,4.41300109970611,apex,Step-like,0.9864009476151492,,,,0.99,1.0,0.5,0.0014806186189134716,0.026218596869328994,0.05512992275192075,0.0018507732736418394,-122.30590584220167,0.3236172548818614,10
0038,4.53227139969816,footpoint,Gold-Hoyle,0.9511104664113361,0.00408578794395342,,,,,,0.00034376873685283823,0.014124721454732576,0.027558549290432735,0.0003867398289594429,-139.55974520633183,0.3,9
0038,4.53227139969816,footpoint,Lundquist,0.9516974742452912,,0.5,,,,,0.01310172427220462,0.08675929446782363,0.17013254187450444,0.014739439806230197,-74.03020580350307,0.3,9
0038,4.53227139969816,footpoint,Exponential,0.9511158479816021,,,0.01,0.7224755119780433,,,0.0003440658991369516,0.014190658601167153,0.02757045786670599,0.00041287907896434196,-137.54419227790572,0.3,9
0038,4.53227139969816,footpoint,Step-like,1.0125391200813443,,,,0.8823186201063722,0.1,0.05,0.0003472747489708553,0.014094117003761448,0.02769872420065913,0.000446496105819671,-135.37709748380044,0.3,9
0038,4.53227139969816,apex,Gold-Hoyle,0.9866582801208271,0.0076073555253656725,,,,,,7.017828177112805e-05,0.007027636727171889,0.012006711915272817,7.797586863458672e-05,-187.2894331405904,0.3236172519715508,10
0038,4.53227139969816,apex,Lundquist,0.9871016057251382,,0.5,,,,,0.014431533515442175,0.09270389034201817,0.17217851831956674,0.016035037239380195,-80.76679278094392,0.3236172519715508,10
0038,4.53227139969816,apex,Exponential,0.9866594002381878,,,0.01365993496498973,0.6890118786097843,,,7.017801040946686e-05,0.007027900938838561,0.01200668870179168,8.256236518760809e-05,-185.28951047567898,0.3236172519715508,10
0038,4.53227139969816,apex,Step-like,0.9860164625299788,,,,0.99,1.0,0.5,0.001507196348925499,0.026513676751699328,0.05564262905193014,0.001883995436156874,-121.95008151807335,0.3236172519715508,10
0039,4.65154169969022,footpoint,Gold-Hoyle,0.9525349208252079,0.004418746574484297,,,,,,0.0003293750236850573,0.01392307660165667,0.026935587872024002,0.0003705469016456894,-140.3296441470231,0.3,9
0039,4.65154169969022,footpoint,Lundquist,0.9531470363058506,,0.5,,,,,0.01310204920949589,0.08675595677108534,0.16988331999874143,0.014739805360682878,-74.02975938907755,0.3,9
0039,4.65154169969022,footpoint,Exponential,0.952532110711843,,,0.01,0.7249966909271901,,,0.00032952108406865264,0.013968768340707365,0.026941559463607965,0.0003954253008823831,-138.3216638693773,0.3,9
0039,4.65154169969022,footpoint,Step-like,1.013438793475623,,,,0.8833895955931215,0.1,0.05,0.00033349159186229544,0.013878348542089624,0.027103387294406502,0.00042877490382295125,-136.10607223123094,0.3,9
0039,4.65154169969022,apex,Gold-Hoyle,0.9863076889121988,0.007303932089772705,,,,,,7.136390086667711e-05,0.007078192784990585,0.012111982826334479,7.929322318519679e-05,-186.95436785124764,0.32361726150431414,10
0039,4.65154169969022,apex,Lundquist,0.986712499169802,,0.5,,,,,0.014460475974363299,0.09282708139261668,0.17241190476232954,0.01606719552707033,-80.72672292202941,0.32361726150431414,10
0039,4.65154169969022,apex,Exponential,0.9863089907217415,,,0.0131402252360367,0.6901036766737889,,,7.136365773155733e-05,0.007078479006951089,0.012111962193697614,8.395724439006745e-05,-184.95443599088898,0.32361726150431414,10
0039,4.65154169969022,apex,Step-like,0.9856566776758799,,,,0.99,1.0,0.5,0.001517895317755845,0.026650857697319813,0.05585947715556771,0.001897369147194806,-121.80861124725868,0.32361726150431414,10
0040,4.77081199968228,footpoint,Gold-Hoyle,0.9539774390251351,0.004588234839845125,,,,,,0.000309466367974628,0.01352895929232363,0.02606999997887141,0.0003481496639714565,-141.45190041531984,0.3,9
0040,4.77081199968228,footpoint,Lundquist,0.9545926643872664,,0.5,,,,,0.013117988470396153,0.08684096862565938,0.16973363975571604,0.014757737029195674,-74.00787484909118,0.3,9
0040,4.77081199968228,footpoint,Exponential,0.9539741851058677,,,0.01,0.7264441307715602,,,0.00030955564004577244,0.013564480257860905,0.02607375992715109,0.00037146676805492704,-139.44670868621898,0.3,9
0040,4.77081199968228,footpoint,Step-like,1.0143051980677502,,,,0.884551882807792,0.1,0.05,0.0003139224639257313,0.013503021547607907,0.02625702387621592,0.00040361459647594026,-137.19456153164128,0.3,9
0040,4.77081199968228,apex,Gold-Hoyle,0.9876158410319353,0.00854250131088041,,,,,,6.380423108576934e-05,0.006675745484825969,0.011437494145864991,7.177975997149051e-05,-169.87443865125368,0.30696493148474824,9
0040,4.77081199968228,apex,Lundquist,0.9881794578659477,,0.5,,,,,0.014313223769328663,0.09206250112174136,0.17130690771006463,0.016102376740494747,-72.43828573712577,0.30696493148474824,9
0040,4.77081199968228,apex,Exponential,0.9876165057594514,,,0.015259880217335226,0.6860178449743417,,,6.38038632090894e-05,0.006676183592679952,0.011437461173181465,7.656463585090727e-05,-167.8745424343275,0.30696493148474824,9
0040,4.77081199968228,apex,Step-like,1.1012771467926972,,,,0.8041758626854213,0.1,0.05,8.163235944232486e-05,0.007708806699232467,0.012937111457265952,0.00010495589071156051,-161.43912641009473,0.30696493148474824,9
0041,4.89008229967433,footpoint,Gold-Hoyle,0.9551822720578537,0.005030912233349972,,,,,,0.00029906014093386503,0.013378574963130694,0.02559595487234614,0.0003364426585505981,-142.06758550175707,0.3,9
0041,4.89008229967433,footpoint,Lundquist,0.9558344021369439,,0.5,,,,,0.013105190594370203,0.0867293663429015,0.16943914048167039,0.01474333941866648,-74.0254441747759,0.3,9
0041,4.89008229967433,footpoint,Exponential,0.9551743284450683,,,0.01,0.7260851441376138,,,0.0002990693720730561,0.01338940083391841,0.02559634990659932,0.0003588832464876673,-140.06702990133513,0.3,9
0041,4.89008229967433,footpoint,Step-like,1.0150708795128358,,,,0.8854461055853791,0.1,0.05,0.0003044366153033303,0.013358791016761342,0.025825010775968275,0.0003914185053899961,-137.74685768418217,0.3,9
0041,4.89008229967433,apex,Gold-Hoyle,0.987681537309243,0.008306969714744948,,,,,,6.27482341550873e-05,0.006618139328278344,0.011341697792697829,7.059176342447323e-05,-170.17484189659564,0.3069649386602797,9
0041,4.89008229967433,apex,Lundquist,0.9882189062054828,,0.5,,,,,0.014340181123567415,0.09213018105694559,0.17145676887439046,0.016132703764013344,-72.40441663701424,0.3069649386602797,9
0041,4.89008229967433,apex,Exponential,0.9876821694837808,,,0.014840842961768281,0.6860813632682026,,,6.274789931072451e-05,0.006618574843152331,0.011341667531219651,7.529747917286939e-05,-168.17493795052604,0.3069649386602797,9
0041,4.89008229967433,apex,Step-like,1.1013231180970344,,,,0.8042188452286481,0.1,0.05,7.960718252513829e-05,0.007589622440488891,0.012774780407246488,0.00010235209181803494,-161.8913120301121,0.3069649386602797,9
0042,5.00935259966639,footpoint,Gold-Hoyle,0.9562407423771629,0.004936305113097571,,,,,,0.00029113579735537913,0.013268232593048698,0.0252268496457044,0.00032752777202480155,-142.5509732953422,0.3,9
0042,5.00935259966639,footpoint,Lundquist,0.9568768100944358,,0.5,,,,,0.013141127570890884,0.08685146191614042,0.16948510243543446,0.014783768517252245,-73.97615223390326,0.3,9
0042,5.00935259966639,footpoint,Exponential,0.9562324517369949,,,0.01,0.7263332579758979,,,0.00029115524318224303,0.013284192848683953,0.02522769211984159,0.00034938629181869164,-140.54977106189497,0.3,9
0042,5.00935259966639,footpoint,Step-like,1.015733591047817,,,,0.8862521364535948,0.1,0.05,0.00029632383800756035,0.013253124601975488,0.02545062837607102,0.00038098779172400613,-138.23303771757367,0.3,9
0042,5.00935259966639,apex,Gold-Hoyle,0.9877007568253353,0.008275785921232813,,,,,,6.26678054649785e-05,0.00661459856704435,0.01133420580848555,7.050128114810081e-05,-170.19792852254432,0.30696492979708256,9
0042,5.00935259966639,apex,Lundquist,0.9882351177875693,,0.5,,,,,0.014343664689483551,0.09212375036202683,0.1714742504624213,0.016136622775668998,-72.40004454638157,0.30696492979708256,9
0042,5.00935259966639,apex,Exponential,0.9877013790971084,,,0.014784747589196847,0.6860658124916076,,,6.266747304703527e-05,0.006615032461189767,0.011334175747608585,7.52009676564423e-05,-168.19802400281057,0.30696492979708256,9
0042,5.00935259966639,apex,Step-like,1.1013454514924943,,,,0.8042179280058034,0.1,0.05,7.940020734304679e-05,0.007567590573780951,0.012757913972117948,0.00010208598086963159,-161.9381721834421,0.30696492979708256,9
0043,5.12862289965845,footpoint,Gold-Hoyle,0.957938107047583,0.0058400237080886135,,,,,,0.00027632384238973856,0.013004840751609209,0.02453368573160137,0.0003108643226884558,-143.49086662035387,0.3,9
0043,5.12862289965845,footpoint,Lundquist,0.9586580236738917,,0.5,,,,,0.013092653136834357,0.086636073366273,0.16887581163388232,0.014729234778938652,-74.04267263488673,0.3,9
0043,5.12862289965845,footpoint,Exponential,0.9579298911071613,,,0.011163960749601251,0.7256761108308174,,,0.0002763236418103436,0.013004765838591188,0.024533676827279742,0.0003315883701724123,-141.4908796862927,0.3,9
0043,5.12862289965845,footpoint,Step-like,1.0168120223439856,,,,0.8875070183574922,0.1,0.05,0.0002836230057352204,0.013075508620685884,0.024855605410601708,0.00036465815023099764,-139.02156356871896,0.3,9
0043,5.12862289965845,apex,Gold-Hoyle,0.9876768396780832,0.007999864467213546,,,,,,6.253249537842394e-05,0.0066068005171338534,0.011322225989050486,7.034905730072695e-05,-170.23683549722307,0.3069649341685055,9
0043,5.12862289965845,apex,Lundquist,0.9881784582752255,,0.5,,,,,0.01437529347072422,0.09223502611459336,0.17166719027738675,0.01617220515456475,-72.36039698749077,0.3069649341685055,9
0043,5.12862289965845,apex,Exponential,0.9876774723078232,,,0.014299596317920892,0.6863788550105205,,,6.253219672683646e-05,0.006607242657391203,0.011322198951869396,7.503863607220375e-05,-168.2369214643877,0.3069649341685055,9
0043,5.12862289965845,apex,Step-like,1.1013072418720309,,,,0.8042383955576559,0.1,0.05,7.8167846839094e-05,0.007481685326787656,0.012658813859879886,0.00010050151736454945,-162.21973866242178,0.3069649341685055,9
0044,5.24789319965051,footpoint,Gold-Hoyle,0.9588014406610584,0.005598903868417061,,,,,,0.0002645720048070938,0.012746827217460566,0.023985009823490572,0.0002976435054079805,-144.27314798071225,0.3,9
0044,5.24789319965051,footpoint,Lundquist,0.95948636494028,,0.5,,,,,0.013137665422374488,0.0868243172052453,0.16901570266956062,0.014779873600171297,-73.98089512096561,0.3,9
0044,5.24789319965051,footpoint,Exponential,0.9587931969923003,,,0.010698246717824197,0.7256118474765225,,,0.00026457181833797053,0.012746634108401753,0.023985001371227187,0.0003174861820055647,-142.27316066703332,0.3,9
0044,5.24789319965051,footpoint,Step-like,1.0173218010138403,,,,0.8882186475107263,0.1,0.05,0.0002712949735759749,0.012766010815785923,0.024287836478985914,0.00034880782316911054,-139.82146951537592,0.3,9
0044,5.24789319965051,apex,Gold-Hoyle,0.9878866676539273,0.007667930342432006,,,,,,6.130130341539276e-05,0.006544503513822193,0.011207831170239371,6.896396634231685e-05,-170.59476984874607,0.3069649321959056,9
0044,5.24789319965051,apex,Lundquist,0.9883518724862868,,0.5,,,,,0.014416309605624681,0.09234919927050204,0.17187542151395704,0.016218348306327762,-72.30911183149303,0.3069649321959056,9
0044,5.24789319965051,apex,Exponential,0.9878871987578822,,,0.013702204571280066,0.6862002223298856,,,6.130104173265917e-05,0.006544927688191241,0.011207807248243717,7.356125007919102e-05,-168.5948466872294,0.3069649321959056,9
